Ano e mês do lançamento,Código Órgão Superior,Nome Órgão Superior,Código Órgão Subordinado,Nome Órgão Subordinado,Código Unidade Gestora,Nome Unidade Gestora,Código Gestão,Nome Gestão,Código Unidade Orçamentária,Nome Unidade Orçamentária,Código Função,Nome Função,Código Subfução,Nome Subfunção,Código Programa Orçamentário,Nome Programa Orçamentário,Código Ação,Nome Ação,Código Plano Orçamentário,Plano Orçamentário,Código Programa Governo,Nome Programa Governo,UF,Município,Código Subtítulo,Nome Subtítulo,Código Localizador,Nome Localizador,Sigla Localizador,Descrição Complementar Localizador,Código Autor Emenda,Nome Autor Emenda,Código Categoria Econômica,Nome Categoria Econômica,Código Grupo de Despesa,Nome Grupo de Despesa,Código Elemento de Despesa,Nome Elemento de Despesa,Código Modalidade da Despesa,Modalidade da Despesa,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$),Valor Restos a Pagar Inscritos (R$),Valor Restos a Pagar Cancelado (R$),Valor Restos a Pagar Pagos (R$)
2025/01,47000,Ministério do Planejamento e Orçamento,25205,Fundação Instituto Brasileiro de Geografia e Estatística,114604,SUPERINTENDENCIA ESTADUAL DO IBGE NO AMAZONAS,11301,FUNDACAO INSTITUTO BRAS.GEOGR. E ESTATISTICA,47205,FUNDACAO INST.BRAS.DE GEOGRAFIA E ESTATISTICA,4,Administração,121,Planejamento e orçamento,2224,PLANEJAMENTO E ORCAMENTO PARA O DESENVOLVIMENTO SUSTENTAVEL E INCLUSIVO,20U6,PESQUISAS E ESTUDOS ESTATISTICOS E GEOCIENTIFICOS,000K,"PESQUISAS CONJUNTURAIS, ESTRUTURAIS E ESPECIAIS",00,Sem informação,,,20U60001,PESQUISAS E ESTUDOS ESTATISTICOS E GE - NACIONAL,1,PESQUISAS E ESTUDOS ESTATISTICOS E GE - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"60850,00","60850,00","60850,00","0,00","0,00","0,00"
2025/01,35000,Ministério das Relações Exteriores,35000,Ministério das Relações Exteriores - Unidades com vínculo direto,240321,CONSULADO-GERAL DO BRASIL EM EDIMBURGO,1,TESOURO NACIONAL,35101,MINISTERIO DAS RELACOES EXTERIORES,7,Relações exteriores,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H,AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,0000,AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,00,Sem informação,,,216H0002,AJUDA DE CUSTO PARA MORADIA OU AUXILI - EXTERIOR,2,AJUDA DE CUSTO PARA MORADIA OU AUXILI - EXTER,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,93,Indenizações e Restituições,90,Aplicações Diretas,"212779,18","212779,18","212779,18","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52131,Comando da Marinha,765706,SANATORIO NAVAL DE NOVA FRIBURGO,1,TESOURO NACIONAL,52131,COMANDO DA MARINHA,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0003,ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"16172,36","2081,85","2036,05","0,00","0,00","0,00"
2025/01,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo direto,250023,SUPERINTENDENCIA ESTADUAL DO MS/MT,1,TESOURO NACIONAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0006,MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"144000,00","77951,70","0,00","0,00","0,00","90799,69"
2025/01,26000,Ministério da Educação,26243,Universidade Federal do Rio Grande do Norte,153103,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,15234,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,26243,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",00,Sem informação,RN,,20RL0024,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO RIO GRA,24,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES,-1,Sem informação,,SEM EMENDA,4,DESPESAS DE CAPITAL,4,Investimentos,52,Equipamentos e Material Permanente,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","18817,73"
2025/01,32000,Ministério de Minas e Energia,29208,Companhia de Pesquisa de Recursos Minerais,495130,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,29208,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,32202,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,22,Indústria,663,Mineração,6113,"OCEANO, ZONA COSTEIRA E ANTARTICA",20LC,GEOLOGIA DO ESPACO MARINHO E COSTEIRO - NOVO PAC,0002,PLATAFORMA CONTINENTAL JURIDICA BRASILEIRA - AGUAS RASAS,PA,Sem informação,,,20LC0001,GEOLOGIA DO ESPACO MARINHO E COSTEIRO - NACIONAL,1,GEOLOGIA DO ESPACO MARINHO E COSTEIRO - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,95,Indenização pela Execução de Trabalhos de,90,Aplicações Diretas,"19403,16","19403,16","0,00","0,00","0,00","0,00"
2025/01,22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130102,LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/SP,1,TESOURO NACIONAL,22101,MINISTERIO DA AGRICULTURA E PECUARIA,20,Agricultura,125,Normatização e fiscalização,2302,DEFESA AGROPECUARIA,214W,MODERNIZACAO E FORTALECIMENTO DA DEFESA AGROPECUARIA,0005,FUNCIONAMENTO DOS LABORATORIOS FEDERAIS DE DEFESA AGROPECUARIA (LFDA),00,Sem informação,,,214W0001,MODERNIZACAO E FORTALECIMENTO DA DEFE - NACIONAL,1,MODERNIZACAO E FORTALECIMENTO DA DEFE - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,91,"Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fis","3710,00","0,00","0,00","0,00","0,00","2454,61"
2025/01,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155011,HOSPITAL DE CLINICAS DA UFTM,26443,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,302,Assistência hospitalar e ambulatorial,5118,ATENCAO ESPECIALIZADA A SAUDE,8585,ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,0000,ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE - DESPESAS DIVERSAS,00,Sem informação,MG,,85850031,ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ESTADO DE MINAS G,31,ATENCAO A SAUDE DA POPULACAO PARA PRO - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Com,90,Aplicações Diretas,"187605,46","3560,00","3223,58","0,00","0,00","184683,12"
2025/01,26000,Ministério da Educação,26254,Universidade Federal do Triângulo Mineiro,150221,HOSPITAL DE CLINICAS DA UFTM,15242,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,26389,HOSPITAL UNIVERSITARIO DA UFTM,12,Educação,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,212B,"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0003,AUXILIO-TRANSPORTE DE CIVIS ATIVOS,00,Sem informação,MG,,212B0031,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G,31,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,49,Auxílio-Transporte,90,Aplicações Diretas,"6960,00","485,07","0,00","0,00","0,00","497,72"
2025/01,49000,Ministério do Desenvolvimento Agrário e Agr,22201,Instituto Nacional de Colonização e Reforma Agrária,373073,SUPERINTEND. REGIONAL DE MAT0 GROSSO - SR(MT),37201,INSTITUTO NAC. DE COLONIZACAO E REF.AGRARIA,49201,INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA,21,Organização agrária,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,212B,"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0009,AUXILIO-FUNERAL E NATALIDADE DE CIVIS,00,Sem informação,,,212B0001,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL,1,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,8,Outros Benefícios Assistenciais do servidor ,90,Aplicações Diretas,"5748,29","5748,29","5748,29","0,00","0,00","0,00"
2025/01,44000,Ministério do Meio Ambiente e Mudança do Cl,20701,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,193113,IBAMA - SUPERINTENDENCIA DO MATO GROSSO/MT,19211,INST.BRAS.DO MEIO-AMBIENTE E DOS REC.NAT.REN.,44201,INST.BRAS.DO MEIO AMB.E REC.NAT.RENOVAVEIS,18,Gestão ambiental,125,Normatização e fiscalização,6114,PROTECAO E RECUPERACAO DA BIODIVERSIDADE E COMBATE AO DESMATAMENTO E INCENDIOS,214N,CONTROLE E FISCALIZACAO AMBIENTAL,0002,FISCALIZACAO DA FLORA,00,Sem informação,,,214N0001,CONTROLE E FISCALIZACAO AMBIENTAL   - NACIONAL,1,CONTROLE E FISCALIZACAO AMBIENTAL   - NACIONA,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,90,Aplicações Diretas,"356460,00","37676,75","37676,75","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167360,6 BATALHAO DE COMUNICACOES,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0007,ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"104967,69","0,00","0,00","0,00","0,00","0,00"
2025/01,26000,Ministério da Educação,26453,Universidade Federal de Jataí,156678,UNIVERSIDADE FEDERAL DE JATAI,26453,UNIVERSIDADE FEDERAL DE JATAI,26453,UNIVERSIDADE FEDERAL DE JATAI,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0000,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,00,Sem informação,GO,,20RK0052,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE GOIAS,52,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,92,Despesas de Exercícios Anteriores,90,Aplicações Diretas,"984206,07","808688,10","595295,57","0,00","0,00","0,00"
2025/01,25000,Ministério da Fazenda,25915,Fundo Constitucional do Distrito Federal,170395,FCDF±SSP ± POLICIA CIVIL DO DF,1,TESOURO NACIONAL,73901,FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL-FCDF,28,Encargos especiais,845,Outras transferências,903,OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA,00NR,"MANUTENCAO DAS POLICIAS CIVIL, POLICIA MILITAR E DO CORPO DE BOMBEIROS DO DISTRITO FEDERAL",0003,MANUTENCAO DA POLICIA CIVIL DO DF,00,Sem informação,DF,,00NR0053,"MANUTENCAO DAS POLICIAS CIVIL, POLICI - NO DISTRITO FEDERAL",53,"MANUTENCAO DAS POLICIAS CIVIL, POLICI - NO DI",-1,Sem informação,,SEM EMENDA,4,DESPESAS DE CAPITAL,4,Investimentos,52,Equipamentos e Material Permanente,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","1376151,65"
2025/01,26000,Ministério da Educação,26417,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba",158138,IFPB - REITORIA,26417,"INST.FED.DE EDUC.,CIENC.E TEC.DA PARAIBA",26417,"INST.FED.DE EDUC.,CIENC.E TEC.DA PARAIBA",12,Educação,128,Formação de recursos humanos,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572,CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,0000,CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,00,Sem informação,PB,,45720025,CAPACITACAO DE SERVIDORES PUBLICOS FE - NO ESTADO DA PARAIBA,25,CAPACITACAO DE SERVIDORES PUBLICOS FE - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","6751,06"
2025/01,25000,Ministério da Fazenda,25000,Ministério da Fazenda - Unidades com vínculo direto,170217,SUPERINTENDENCIA REGIONAL DA RFB NA 2A RF,1,TESOURO NACIONAL,25103,SEC ESPECIAL DA RECEITA FEDERAL DO BRASIL,4,Administração,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0002,ADMINISTRACAO DA UNIDADE - RFB,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"67956,10","3000,00","3000,00","0,00","0,00","66252,85"
2025/01,30000,Ministério da Justiça e Segurança Pública,30108,Polícia Federal,200366,DELEGACIA DE POLICIA FEDERAL EM FOZ DO IGUACU,1,TESOURO NACIONAL,30108,DEPARTAMENTO DE POLICIA FEDERAL,6,Segurança pública,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,OUTRAS DESPESAS ADMINISTRATIVAS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"252729,57","458,00","458,00","0,00","0,00","472046,01"
2025/01,26000,Ministério da Educação,26411,"Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais",158123,INSTITUTO FED CIENCIA TECNOL SUDESTE MG,26411,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG",26411,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,2994,"ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS,00,Sem informação,MG,,29940031,ASSISTENCIA AOS ESTUDANTES DA REDE FE - NO ESTADO DE MINAS G,31,ASSISTENCIA AOS ESTUDANTES DA REDE FE - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","7011,15"
2025/01,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,158092,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,26351,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,26351,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0000,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,00,Sem informação,BA,,20RK0029,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DA BAHIA,29,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,90,Aplicações Diretas,"538,86","538,86","0,00","0,00","0,00","0,00"
2025/01,44000,Ministério do Meio Ambiente e Mudança do Cl,44207,Instituto Chico Mendes de Conservação da Biodiversidade,443048,ICMBIO GR5 SUL,44207,INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE,44207,INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE,18,Gestão ambiental,541,Preservação e conservação ambiental,6114,PROTECAO E RECUPERACAO DA BIODIVERSIDADE E COMBATE AO DESMATAMENTO E INCENDIOS,20WM,"APOIO A CRIACAO, GESTAO E IMPLEMENTACAO DAS UNIDADES DE CONSERVACAO FEDERAIS",0000,"APOIO A CRIACAO, GESTAO E IMPLEMENTACAO DAS UNIDADES DE CONSERVACAO FEDERAIS - DESPESAS DIVERSAS",00,Sem informação,,,20WM0001,"APOIO A CRIACAO, GESTAO E IMPLEMENTAC - NACIONAL",1,"APOIO A CRIACAO, GESTAO E IMPLEMENTAC - NACIO",-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"798714,99","0,00","0,00","0,00","0,00","20519,87"
2025/01,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo direto,250032,SUPERINTENDENCIA ESTADUAL DO MS/RN,1,TESOURO NACIONAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0006,MANUTENCAO ADMINISTRATIVA - NUCLEOS ESTADUAIS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"65659,02","0,00","0,00","0,00","0,00","58485,02"
2025/01,49000,Ministério do Desenvolvimento Agrário e Agr,22211,Companhia Nacional de Abastecimento,135192,CONAB SEDE SUREG MATO GROSSO DO SUL,22211,COMPANHIA NACIONAL DE ABASTECIMENTO,49202,COMPANHIA NACIONAL DE ABASTECIMENTO,21,Organização agrária,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,90,Aplicações Diretas,"286338,46","145892,53","0,00","0,00","0,00","0,00"
2025/01,30000,Ministério da Justiça e Segurança Pública,30802,Polícia Rodoviária Federal,200127,SUPERINTENDENCIA DA PRF NO PIAUI,1,TESOURO NACIONAL,30107,DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL,6,Segurança pública,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,OUTRAS DESPESAS ADMINISTRATIVAS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"66866,90","8208,95","0,00","0,00","0,00","194147,46"
2025/01,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo direto,250032,SUPERINTENDENCIA ESTADUAL DO MS/RN,1,TESOURO NACIONAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,125,Normatização e fiscalização,5121,"GESTAO, TRABALHO, EDUCACAO E TRANSFORMACAO DIGITAL NA SAUDE",8708,FORTALECIMENTO DA AUDITORIA DO SISTEMA UNICO DE SAUDE,0000,FORTALECIMENTO DA AUDITORIA DO SISTEMA UNICO DE SAUDE,00,Sem informação,,,87080001,FORTALECIMENTO DA AUDITORIA DO SISTEM - NACIONAL,1,FORTALECIMENTO DA AUDITORIA DO SISTEM - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,90,Aplicações Diretas,"3000,00","0,00","0,00","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167416,HOSPITAL GERAL DE SANTA MARIA,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0003,ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"1227427,44","0,00","0,00","0,00","0,00","153834,87"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167118,COMANDO DA 4ª REGIAO MILITAR,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0005,ASSISTENCIA MEDICA E ODONTOLOGICA - PARTICIPACAO DO SERVIDOR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"203501,52","131210,06","0,00","0,00","0,00","4651,42"
2025/01,28000,"Ministério do Desenvolvimento, Indústria, C",20603,Superintendência da Zona Franca de Manaus,193028,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS/AM,19205,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS,28233,SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS,22,Indústria,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0003,DESPESAS GERAIS DA ADMINISTRACAO,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,90,Aplicações Diretas,"413727,90","0,00","0,00","0,00","0,00","302109,68"
2025/01,22000,Ministério da Agricultura e Pecuária,22000,Ministério da Agricultura e Pecuária - Unidades com vínculo direto,130103,LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/RS,1,TESOURO NACIONAL,22101,MINISTERIO DA AGRICULTURA E PECUARIA,20,Agricultura,125,Normatização e fiscalização,2302,DEFESA AGROPECUARIA,214W,MODERNIZACAO E FORTALECIMENTO DA DEFESA AGROPECUARIA,0005,FUNCIONAMENTO DOS LABORATORIOS FEDERAIS DE DEFESA AGROPECUARIA (LFDA),00,Sem informação,,,214W0001,MODERNIZACAO E FORTALECIMENTO DA DEFE - NACIONAL,1,MODERNIZACAO E FORTALECIMENTO DA DEFE - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"44816,95","14920,66","10240,62","0,00","0,00","539,03"
